,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
4417,19720,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black Striped Shirt,19720.jpg
4418,49050,Women,Accessories,Jewellery,Ring,Silver,Summer,2013,Casual,Lucera Women Silver Ring,49050.jpg
4419,8377,Men,Accessories,Bags,Backpacks,Navy Blue,Winter,2016,Casual,Fastrack Men Navy Blue Backpack,8377.jpg
4420,51893,Women,Accessories,Wallets,Wallets,Red,Summer,2016,Casual,Nyk Women Red Wallet,51893.jpg
4421,39327,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual,Gini and Jony Girls Green Leggings,39327.jpg
4422,25778,Men,Apparel,Topwear,Suspenders,Blue,Summer,2012,Formal,Arrow Men Blue Suspenders,25778.jpg
4423,57358,Women,Apparel,Innerwear,Bra,Purple,Winter,2015,Casual,Amante Purple Printed Push-Up Bra BGSS01,57358.jpg
4424,14803,Women,Accessories,Bags,Handbags,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Handbags,14803.jpg
4425,5468,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Lunareclipse White Shoe,5468.jpg
4426,58310,Men,Accessories,Socks,Socks,Black,Summer,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,58310.jpg
4427,20804,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Fila Men Streak White Sports Shoes,20804.jpg
4428,24498,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Brown Printed Kurta,24498.jpg
4429,56884,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels,56884.jpg
4430,4788,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Men's Demon White T-shirt,4788.jpg
4431,52418,Women,Apparel,Loungewear and Nightwear,Nightdress,Off White,Winter,2015,Casual,Red Rose Women Cream Nightdress,52418.jpg
4432,41833,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012,Casual,Skechers Men Blue Shoes,41833.jpg
4433,20038,Women,Apparel,Bottomwear,Stockings,Beige,Fall,2011,Casual,United Colors of Benetton Women Beige Striped Tights,20038.jpg
4434,57956,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,Prafful Green Printed Sari,57956.jpg
4435,13814,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Proline Pack of 3 Printed T-shirts,13814.jpg
4436,28255,Men,Personal Care,Fragrance,Deodorant,Navy Blue,Spring,2017,Casual,Fogg Men Royal Deo,28255.jpg
4437,8979,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Driving Power Lo SF Black Sports Shoes,8979.jpg
4438,13028,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,13028.jpg
4439,9097,Unisex,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Converse Unisex Ct AsAll Star 08 Hi Green Casual Shoes,9097.jpg
4440,8145,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Fastrack Women Analog Pink Blue Watch,8145.jpg
4441,7931,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,Puma Men Jersey Long Grey Track Pant,7931.jpg
4442,50189,Women,Accessories,Bags,Handbags,Yellow,Summer,2012,Casual,Paridhan Women Yellow Handbag,50189.jpg
4443,30850,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Fabindia Women Printed Multi Coloured Kurta,30850.jpg
4444,28093,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Jockey MC Men Black Y Front Briefs 8003,28093.jpg
4445,6219,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Men's Quill White T-shirt,6219.jpg
4446,26935,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Jealous 21 Women Black Dress,26935.jpg
4447,49898,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Analog Watch,49898.jpg
4448,9251,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt,9251.jpg
4449,18606,Men,Accessories,Belts,Belts,Brown,Fall,2011,Formal,New Hide Men Leather Brown Belt,18606.jpg
4450,54529,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,F Sports Men Black Shoes,54529.jpg
4451,51867,Women,Apparel,Innerwear,Bra,Black,Summer,2016,Casual,Bwitch Black Bra,51867.jpg
4452,8383,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Doodle Girl's Raw Edges Light Blue Teen Kidswear,8383.jpg
4453,15925,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Unisex AL Black Backpack,15925.jpg
4454,38201,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Polaroid Men Sunglasses,38201.jpg
4455,59236,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Titan Men Silver Watch,59236.jpg
4456,15119,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2012,Formal,Arrow Men Stripes Grey Trousers,15119.jpg
4457,45669,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Swiss Army Men  Swiss Unlimited EDT Perfumes,45669.jpg
4458,37249,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,37249.jpg
4459,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack,1800.jpg
4460,36995,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Lino Perros Women Red Handbag,36995.jpg
4461,59838,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2010,Casual,United Colors of Benetton Men Navy Blue Shirt,59838.jpg
4462,32509,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,32509.jpg
4463,21922,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2011,Ethnic,Biba Women Purple Printed Churidar Kurta with Dupatta,21922.jpg
4464,40129,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Gini and Jony BoysCore Navy Blue Shirt,40129.jpg
4465,38033,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Watch,38033.jpg
4466,37847,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Card Holder,37847.jpg
4467,56870,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,HM Women Brown Shoes,56870.jpg
4468,59004,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Brut Men Identity Deo,59004.jpg
4469,44589,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,Van Heusen Men Black and Brown Reversible Belt,44589.jpg
4470,23649,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Disney Men White Printed T-shirt,23649.jpg
4471,51269,Girls,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Hop Scotch Girls Pink Digital Watch,51269.jpg
4472,12932,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Classic Polo Men Insignia Pink Tshirts,12932.jpg
4473,6817,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,Timberland Men Blue Thong Flip Flops,6817.jpg
4474,18434,Women,Free Items,Free Gifts,Laptop Bag,Purple,Summer,2015,Casual,Vital Gear Women Purple Laptop Bag,18434.jpg
4475,9063,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Mark Taylor Men Pink Striped Shirt,9063.jpg
4476,48344,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012,Casual,Pitaraa Silver Fish Scale Necklace,48344.jpg
4477,3559,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men's Casual Brown Lifestyle Shoe,3559.jpg
4478,38457,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012,Casual,Baggit Women Navy Blue Handbag,38457.jpg
4479,56428,Women,Personal Care,Eyes,Eyeshadow,Pink,Spring,2017,Casual,Streetwear FX Cutey Petutti Eye Shadow,56428.jpg
4480,45803,Women,Footwear,Shoes,Heels,Silver,Fall,2012,Casual,Senorita Women Silver Flats,45803.jpg
4481,39585,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Flats,39585.jpg
4482,33883,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Eco-Drive Watch,33883.jpg
4483,24834,Unisex,Accessories,Accessories,Travel Accessory,Black,Winter,2015,Casual,Wildcraft Unisex Black Travel Pouch,24834.jpg
4484,4318,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Men Kya Boss Orange Kidswear,4318.jpg
4485,32951,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,ADIDAS Neo Men Court Sequence Mid Brown Shoes,32951.jpg
4486,52088,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Women Grey T-shirt,52088.jpg
4487,59460,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,59460.jpg
4488,3901,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Disney Kids Girl's Pooh Denim Blue Skirt,3901.jpg
4489,17018,Women,Footwear,Shoes,Flats,Yellow,Winter,2012,Casual,Rocia Women Casual yellow Sandal,17018.jpg
4490,19182,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,United Colors Of Benetton Men Maroon Check Shirt,19182.jpg
4491,18050,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Lino Perros Women Solid Brown Wallet,18050.jpg
4492,17824,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Nike Unisex Air Deschutz Black Sandal,17824.jpg
4493,9407,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men Court White Shoe,9407.jpg
4494,48720,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,48720.jpg
4495,46488,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Chronograph Watch,46488.jpg
4496,42814,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,42814.jpg
4497,29525,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Playboy Women Black Dial Watch,29525.jpg
4498,54971,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,Femella Women Grey Dress,54971.jpg
4499,12758,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans,12758.jpg
4500,42028,Women,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,ADIDAS Women White Sukoi Sports Shoes,42028.jpg
4501,9635,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Price catch Blue White Shirts,9635.jpg
4502,23823,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Puma Men Breeze Blue Flip Flops,23823.jpg
4503,48512,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,48512.jpg
4504,18262,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Aneri Women Himani Brown Kurta,18262.jpg
4505,38665,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Lunarfly Black Sports Shoes,38665.jpg
4506,4916,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Gini and Jony Girl's Vollie White Infant Kidswear,4916.jpg
4507,10833,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Wrangler Men Rope Embro Polo Red T-Shirt,10833.jpg
4508,53368,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Backpack,53368.jpg
4509,59652,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Mustard & Purple Evening Wear Sari,59652.jpg
4510,21748,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Unisex  Era  Black Casual Shoes,21748.jpg
4511,11581,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2011,Ethnic,W Women Printed Yellow Kurtas,11581.jpg
4512,40323,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Black Twenty2yds Sports Shoes,40323.jpg
4513,38239,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Polaroid Men Sunglasses,38239.jpg
4514,24666,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Men Lace Color Black Casual Shoes,24666.jpg
4515,10453,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Men Gloden Haze Yellow Tshirts,10453.jpg
4516,4576,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Men's Incinera Grey Shoe,4576.jpg
4517,45651,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016,Casual,Park Avenue Men Grey Melange Trunks,45651.jpg
4518,15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Arrow Men Autoflex Charcoal Trousers,15121.jpg
4519,21314,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Celine Dion Women Purple Frame Sunglasses,21314.jpg
4520,53734,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Puma Men Grey Vintage Ferrari Shoes,53734.jpg
4521,44783,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Lotto Men White & Silver Sports Shoes,44783.jpg
4522,47106,Boys,Footwear,Flip Flops,Flip Flops,Yellow,Winter,2013,Casual,Marvel Boys Yellow Flip Flop,47106.jpg
4523,17676,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Weaved Strap Black Flats,17676.jpg
4524,30868,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,Fabindia Women Off White Kurta,30868.jpg
4525,48972,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Gold Ring,48972.jpg
4526,22591,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Nike Men Stripes Grey Sweatshirt,22591.jpg
4527,54511,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Lino Perros Women Grey Handbag,54511.jpg
4528,30054,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Skagen Men White Dial Watch,30054.jpg
4529,2681,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men's Serial Black T-shirt,2681.jpg
4530,9269,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Scullers Men Scul Maroon Shirts,9269.jpg
4531,28897,Women,Apparel,Innerwear,Briefs,Purple,Summer,2014,Casual,Enamor Women Purple Mid-Rise Bikini Brief,28897.jpg
4532,29945,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL13088JSB-02,29945.jpg
4533,31186,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2015,Casual,Cabarelli Men Accessory Gift Set,31186.jpg
4534,3753,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Status Quo Men's Music Revolution Black T-shirt,3753.jpg
4535,12304,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Genesis Men Stripes Red Shirts,12304.jpg
4536,17444,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver-Toned Dial Chronograph Watch BS062,17444.jpg
4537,50383,Women,Apparel,Bottomwear,Salwar and Dupatta,Red,Summer,2012,Ethnic,Vishudh Women Printed Red Salwar and Dupatta,50383.jpg
4538,9867,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Status Quo Men Stripes Black Tshirts,9867.jpg
4539,28299,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016,Casual,Fastrack Men Metallic Sunglasses,28299.jpg
4540,23671,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Spykar Men White T-shirt,23671.jpg
4541,6013,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Highlander Men White Purple Black Grey Checked Shirt,6013.jpg
4542,47334,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Handbag,47334.jpg
4543,35714,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Force 10 Women Grey Sports Shoes,35714.jpg
4544,30266,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017,Casual,Speedo Men Sheet Sunglasses,30266.jpg
4545,43794,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Ethnic,Royal Diadem Gold & Green Earrings,43794.jpg
4546,54723,Women,Apparel,Apparel Set,Kurta Sets,Magenta,Summer,2012,Ethnic,Shree Women Magenta and Yellow Printed Patiala Kurta Set,54723.jpg
4547,26303,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Proline Men Blue Striped Polo T-shirt,26303.jpg
4548,12136,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aurelia Women Solid Black Kurtas,12136.jpg
4549,42646,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Alma Women Cream Printed Kurta,42646.jpg
4550,3561,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Skechers Men's Zeta Black Lifestyle Casual Shoe,3561.jpg
4551,8189,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Locomotive Men Solid Poplin Laird Blue Shirts,8189.jpg
4552,32531,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Tonino Lamborghini Men Pack of 3 Deos,32531.jpg
4553,56074,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Nude Pink Lip Liner/Crayon 007,56074.jpg
4554,24454,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Nike Men Court Majestic White Casual Shoes,24454.jpg
4555,10661,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Doodle Girl Hot  Ice Wash Blue Shorts,10661.jpg
4556,40111,Unisex,Accessories,Headwear,Caps,Black,Spring,2013,Casual,ADIDAS Unisex Black Cap,40111.jpg
4557,15313,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Aerostar White Sports Shoes,15313.jpg
4558,21126,Women,Apparel,Topwear,Shirts,White,Fall,2011,Casual,s.Oliver Women White Shirt,21126.jpg
4559,4744,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Sports,ADIDAS Men's Blue Polo T-shirt,4744.jpg
4560,5696,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men Genesis Brown Shoe,5696.jpg
4561,53506,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Full-Coverage Bra BFOM12,53506.jpg
4562,38837,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink Printed Dress,38837.jpg
4563,46682,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Rasasi Men Emotion Perfume,46682.jpg
4564,51635,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fossil Women White Dial Chronograph Watch CH2824,51635.jpg
4565,3939,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Jealous 21 Women's Lavender Trendy T-shirt,3939.jpg
4566,17020,Women,Footwear,Shoes,Flats,Tan,Winter,2012,Casual,Rocia Women Casual Tan Sandal,17020.jpg
4567,23215,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Nivedita Black Kurta,23215.jpg
4568,6477,Men,Apparel,Topwear,Jackets,White,Summer,2011,Casual,ADIDAS Men Top White Jacket,6477.jpg
4569,18854,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Athletic White Polo Tshirt,18854.jpg
4570,55295,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Lakme Absolute Berryshine Plump & Shine Lip Gloss,55295.jpg
4571,42222,Women,Apparel,Topwear,Tunics,Grey,Summer,2012,Casual,Sepia Women Grey Tunic,42222.jpg
4572,3105,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Probase Men's Wtf Pink T-Shirt,3105.jpg
4573,30602,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Boys Basketball Black Shorts,30602.jpg
4574,48718,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,48718.jpg
4575,13480,Women,Footwear,Shoes,Flats,Black,Spring,2013,Casual,Rocia Women Black Flats,13480.jpg
4576,10205,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Rubena Brown Handbags,10205.jpg
4577,40575,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White Kurta,40575.jpg
4578,33087,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Flats,33087.jpg
4579,56410,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Casual Shoes,56410.jpg
4580,20490,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Knotty Taj Brown Handbag,20490.jpg
4581,59458,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,59458.jpg
4582,15777,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Facit Men Stringz Red Briefs,15777.jpg
4583,32969,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Angry Birds Men Printed Blue T-shirt,32969.jpg
4584,4320,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Unisex Good Morning Orange Kidswear,4320.jpg
4585,45007,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Scuba Digital Watch,45007.jpg
4586,40747,Women,Accessories,Headwear,Caps,Beige,Winter,2012,Casual,Roxy Women Beige Cap,40747.jpg
4587,24202,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Slim Fit Blue Jeans,24202.jpg
4588,10037,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Reebok Men Premier ultra 8 U-form Silver Sports Shoes,10037.jpg
4589,56622,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Olay Women Natural White Light All in One Fairness Day Cream 40g,56622.jpg
4590,32367,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,32367.jpg
4591,41695,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Superman Men Navy Blue Printed Shorts,41695.jpg
4592,14497,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Flying Machine Men Casual Green Casual Shoes,14497.jpg
4593,4112,Men,Footwear,Sandal,Sandals,Green,Summer,2013,Casual,Fila Men Motor Sports Olive Black Sandals,4112.jpg
4594,45235,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92,45235.jpg
4595,15545,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Casual Black Flats,15545.jpg
4596,21770,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Fossil Men Kyle Black Belt,21770.jpg
4597,51407,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Myntra Men Blue Shirt,51407.jpg
4598,7797,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men's First Round Takeahike Black Yellow Shoe,7797.jpg
4599,35142,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Allen Solly Woman Black Clutch,35142.jpg
4600,6645,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Women's Serenity Grey Shoe,6645.jpg
4601,34090,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012,Casual,Numero Uno Men Navy Leather Shoes,34090.jpg
4602,54949,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012,Casual,Do u speak green Men Grey Sweatshirt,54949.jpg
4603,47562,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White Sandals,47562.jpg
4604,17212,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,17212.jpg
4605,23027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Blue Striped Shirt,23027.jpg
4606,42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,42010.jpg
4607,3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Hero Within Black T-shirt,3337.jpg
